0.7,0.3,0.2,0.4,50.7,25.2,39.9,53.8,11.8,12.6,2014.340407,2017.093512,2004.303804,0,0,2017.209147,2024.940536,2007.955595,2001.875693,2032.370926,7,9,6,7,8,4,7,6,4,5,256963.5,1309.961195
52.5,16.9,0.3,41.1,8.7,26,36.7,29.7,0.1,27,1999.432819,2049.744847,2012.055547,2019.647094,2004.336645,2022.427087,2017.61069,2006.603382,2021.493214,2012.003031,0,7,9,9,6,5,0,1,3,9,258704.1,0
55.1,55.3,0.3,5.7,0.2,5.6,25.6,66.3,0.1,38.1,2012.503975,1994.884104,2003.16031,2017.130215,2017.37134,2011.75889,2005.664262,1924.31042,2003.68936,2001.625022,0,7,9,9,6,7,7,7,1,9,257556.3,0
50.7,6.9,0.3,0.5,0.2,13.7,46.8,100,0.1,21,2018.17557,2007.090714,2017.34402,0,2002.362487,2013.547023,2004.134843,2008.631775,2019.400093,2009.101574,0,7,5,9,6,7,7,7,6,9,267325.5,99.082316
58.9,59.1,42.1,0.4,21,22.9,26.8,54.5,9.3,3.5,2019.244196,1763.115747,2008.709368,2018.100516,2018.53714,2006.536008,2006.996731,2003.833189,1950.845595,2016.879564,5,6,1,0,2,7,4,7,1,8,263530.2,0
13,100,5.1,0.5,60.5,25.2,25.4,50.8,3.8,4.8,2019.346911,2019.344013,1970.820855,2017.137663,2022.275018,2001.949357,2026.096373,2021.709334,2006.780576,2022.111375,5,6,1,9,4,7,4,7,1,4,256435.2,0
1.8,25.3,24.1,0.3,34.4,25.2,19.8,81,0.1,13.8,2016.6758,2016.224982,1994.345724,1977.772592,2006.569585,2000.667827,2008.176512,2012.324776,2007.176439,2029.943329,5,4,7,2,9,7,7,6,7,2,256854.3,0
10.8,0.3,36,0.4,25.2,47.2,8.1,76.9,0.1,21.5,2022.329808,2017.187451,1987.177099,2020.735874,2017.112892,2003.545161,2014.623423,2016.613963,1991.528561,29.32326334,5,4,7,0,5,7,9,9,7,0,260629.5,0
89.2,0.3,0.2,0.4,25.3,50.5,22.8,55.6,0.1,13.3,2017.336419,2027.383043,1998.827686,2011.947691,2027.389501,0,2017.358018,2011.613044,2006.913651,2063.935076,5,4,7,0,5,7,6,9,7,0,260997,3633.830587
39,0.3,43.2,0.4,4.2,50.5,22.3,53.7,19.1,12.7,2032.550963,2053.781993,1995.20917,2004.07393,2022.336141,2909.865361,2032.826367,2017.153722,2011.787457,1997.776852,5,6,7,7,5,8,2,9,7,7,252684.6,0
0.6,36.7,41.7,0.4,0.2,55.1,4.6,44.4,0.4,21.8,0,2022.691486,0,0,2022.365593,2786.382242,2008.439807,2016.922201,2030.642244,0,5,2,0,4,5,9,5,7,1,2,259782.6,-47803737299
0.9,5.8,97.8,51.6,15,27.1,0.3,52.9,11.7,5.3,2006.800947,1211.38727,1465.402404,1412.256767,2035.44975,0,2011.380116,2022.227042,2003.263658,2146.265786,7,2,2,2,5,9,8,4,7,3,265576.8,360.100155
